passenger_count,trip_distance,payment_type,fare_amount,duration
1,1.12,Card,9.3,8.133333333333333
2,4.2,Card,29.6,29.016666666666666
1,1.65,Card,10.0,6.833333333333333
1,4.11,Cash,17.7,11.05
2,2.2,Cash,14.9,16.683333333333334
1,3.8,Card,21.9,22.766666666666666
1,1.68,Card,16.3,17.983333333333334
1,1.65,Cash,10.0,7.483333333333333
1,1.27,Card,12.8,12.7
1,1.02,Card,21.2,25.85
2,1.0,Card,9.3,8.3
1,0.84,Card,9.3,8.683333333333334
1,0.91,Card,7.2,4.783333333333333
1,2.19,Card,17.0,18.15
1,2.47,Card,18.4,18.183333333333334
2,2.98,Card,18.4,17.516666666666666
2,2.52,Card,16.3,16.65
1,0.6,Card,9.3,9.633333333333333
1,1.5,Card,8.6,4.45
2,2.1,Card,14.9,13.783333333333333
1,1.76,Card,12.1,11.016666666666667
1,1.2,Card,7.2,3.466666666666667
1,2.01,Card,12.1,9.95
2,2.64,Card,21.9,25.45
1,2.86,Card,20.5,21.466666666666665
1,1.39,Cash,10.0,7.6
1,1.0,Card,9.3,9.416666666666666
1,0.07,Card,4.4,2.65
1,2.3,Card,16.3,16.716666666666665
1,2.85,Card,14.9,11.533333333333333
1,0.62,Card,5.8,4.133333333333334
1,0.61,Card,7.2,5.35
2,1.18,Cash,13.5,14.816666666666666
1,2.17,Card,13.5,10.216666666666667
1,2.5,Card,15.6,18.5
1,1.22,Card,7.9,5.566666666666666
1,1.4,Card,12.8,14.783333333333333
1,2.7,Card,14.9,13.966666666666667
1,2.13,Cash,16.3,16.983333333333334
1,1.4,Card,8.6,6.083333333333333
1,1.7,Card,12.1,11.4
1,0.5,Card,6.5,5.033333333333333
2,1.1,Card,7.2,4.216666666666667
1,1.78,Card,15.6,16.066666666666666
1,3.96,Card,18.4,10.35
1,1.4,Card,10.7,10.933333333333334
1,2.75,Card,24.7,28.183333333333334
1,1.21,Card,8.6,5.75
1,0.95,Card,7.9,5.566666666666666
2,2.0,Card,12.1,9.5
1,0.8,Card,7.2,5.6
1,1.37,Card,12.1,12.333333333333334
1,1.1,Card,9.3,7.65
1,1.1,Card,9.3,7.183333333333334
2,0.77,Card,7.2,5.433333333333334
1,1.35,Card,11.4,11.3
1,1.08,Card,8.6,6.883333333333334
1,1.02,Card,10.7,10.25
1,2.3,Card,20.5,22.8
1,1.13,Cash,9.3,8.1
1,1.41,Card,14.2,14.783333333333333
1,4.4,Card,19.8,13.95
1,3.52,Card,21.2,21.4
1,1.02,Card,8.6,6.833333333333333
1,3.3,Card,15.6,11.833333333333334
1,0.64,Card,5.8,3.8333333333333335
2,0.87,Card,9.3,8.75
3,2.0,Card,10.7,8.95
1,1.1,Card,10.0,9.116666666666667
1,2.0,Card,11.4,9.133333333333333
1,2.75,Cash,18.4,17.683333333333334
1,2.9,Cash,16.3,13.633333333333333
1,0.9,Card,7.2,5.433333333333334
1,1.6,Card,8.6,5.666666666666667
2,0.96,Card,16.3,19.35
1,2.07,Card,14.2,15.25
1,5.2,Cash,21.9,11.716666666666667
1,1.13,Card,8.6,6.366666666666666
1,1.2,Card,7.2,5.283333333333333
1,1.9,Card,12.1,11.433333333333334
1,1.03,Card,10.7,10.85
1,0.8,Card,16.5,13.016666666666667
1,2.07,Card,13.5,11.8
1,0.63,Card,7.9,6.666666666666667
1,1.3,Card,13.5,19.116666666666667
1,1.29,Card,12.8,13.366666666666667
1,1.5,Cash,9.3,9.383333333333333
2,1.48,Cash,14.2,14.883333333333333
1,1.41,Card,19.8,23.6
1,1.49,Card,11.4,9.566666666666666
2,1.9,Card,11.4,9.716666666666667
1,0.57,Cash,7.2,6.25
1,1.6,Card,23.3,29.366666666666667
2,1.96,Card,14.9,15.516666666666667
1,1.83,Card,18.4,21.183333333333334
1,0.83,Card,7.2,5.533333333333333
1,0.17,Cash,3.0,0.6333333333333333
1,1.12,Card,9.3,7.066666666666666
1,1.0,Card,9.3,7.916666666666667
5,1.29,Card,7.9,4.083333333333333
2,0.92,Card,9.3,8.783333333333333
1,0.89,Card,10.7,11.05
1,0.9,Card,10.7,12.966666666666667
2,3.35,Cash,21.2,22.65
1,0.6,Card,5.8,3.0166666666666666
1,1.98,Card,11.4,7.366666666666666
1,4.19,Card,20.5,16.466666666666665
2,0.46,Card,5.8,4.016666666666667
1,1.0,Card,7.9,7.066666666666666
1,2.68,Card,14.2,11.566666666666666
2,1.28,Cash,9.3,7.233333333333333
1,1.3,Card,10.0,7.916666666666667
1,4.72,Card,24.0,19.533333333333335
1,2.36,Card,13.5,12.233333333333333
1,0.85,Card,8.6,7.033333333333333
1,2.1,Card,13.5,12.616666666666667
1,3.57,Card,17.7,13.316666666666666
1,1.3,Card,11.4,9.633333333333333
1,0.77,Card,5.1,2.433333333333333
1,1.4,Card,11.4,10.2
2,1.68,Card,11.4,10.083333333333334
2,0.7,Card,5.8,3.3333333333333335
1,1.16,Card,7.9,5.0
1,2.0,Card,12.1,13.133333333333333
1,1.39,Card,10.0,8.166666666666666
1,2.5,Card,14.9,11.883333333333333
1,2.69,Card,17.7,15.45
2,1.51,Card,20.5,23.85
1,4.5,Cash,24.0,25.25
1,3.09,Card,24.0,26.5
1,0.6,Card,5.8,4.116666666666666
1,0.75,Card,10.0,10.283333333333333
1,0.9,Card,8.6,7.583333333333333
1,0.82,Card,7.2,4.816666666666666
1,2.25,Card,14.2,12.783333333333333
1,0.47,Card,5.8,4.3
1,2.98,Card,17.0,14.816666666666666
1,1.4,Cash,9.3,7.0
1,0.57,Cash,7.9,7.516666666666667
1,0.9,Cash,5.8,3.6
1,2.5,Card,12.1,8.016666666666667
1,1.5,Card,12.1,11.55
1,2.45,Card,18.4,19.283333333333335
1,2.08,Cash,13.5,11.233333333333333
4,0.85,Card,6.5,4.7
1,3.76,Card,17.7,13.666666666666666
1,0.4,Card,5.8,5.566666666666666
1,0.8,Cash,7.2,4.55
1,3.44,Card,15.6,10.466666666666667
1,1.05,Card,9.3,8.083333333333334
1,1.3,Card,14.9,16.3
1,1.9,Card,14.2,13.533333333333333
1,1.1,Card,9.3,6.883333333333334
1,2.74,Card,14.9,11.3
1,1.8,Card,11.4,10.983333333333333
2,1.69,Cash,17.0,18.816666666666666
1,0.9,Card,9.3,8.9
1,1.3,Card,10.0,9.25
1,0.09,Cash,3.7,1.1666666666666667
2,1.18,Card,14.9,17.166666666666668
1,1.26,Card,7.9,5.366666666666666
2,3.75,Card,23.3,22.433333333333334
1,0.76,Cash,7.2,4.8
1,1.65,Card,10.0,7.266666666666667
2,4.91,Card,23.3,17.666666666666668
1,5.2,Cash,27.5,28.183333333333334
1,1.52,Card,10.0,8.85
1,0.41,Card,4.4,2.0
1,2.01,Card,13.5,13.316666666666666
1,3.53,Card,20.5,19.983333333333334
1,1.1,Card,14.2,16.95
4,1.45,Card,10.7,8.7
1,1.21,Card,9.3,6.9
1,0.93,Card,10.0,9.516666666666667
1,4.75,Cash,25.4,23.316666666666666
1,1.85,Card,16.3,17.866666666666667
1,1.73,Cash,10.7,6.766666666666667
3,0.9,Card,11.4,11.066666666666666
1,4.97,Card,22.6,13.4
5,3.03,Card,19.1,19.266666666666666
1,0.8,Card,8.6,9.566666666666666
1,1.9,Cash,17.0,18.716666666666665
1,1.2,Card,8.6,7.866666666666666
1,2.57,Card,14.2,12.616666666666667
1,2.1,Card,15.6,14.933333333333334
1,3.1,Card,14.9,11.7
1,2.2,Cash,15.6,14.9
1,1.19,Card,12.1,12.566666666666666
1,1.27,Card,10.0,8.016666666666667
4,4.68,Card,21.9,13.75
1,0.81,Card,8.6,7.683333333333334
1,1.68,Cash,12.1,10.3
2,1.5,Card,10.7,10.166666666666666
1,2.1,Card,19.1,20.916666666666668
1,0.79,Cash,7.2,5.3
1,3.42,Card,18.4,15.2
2,1.46,Card,11.4,10.333333333333334
1,2.4,Card,14.2,14.283333333333333
1,1.19,Card,14.9,16.816666666666666
1,2.08,Cash,12.1,9.45
1,0.7,Card,7.2,7.5
1,3.2,Card,29.5,27.95
2,4.3,Card,21.2,17.75
1,2.72,Card,17.0,16.233333333333334
1,0.7,Card,9.3,9.95
1,0.99,Card,10.0,10.0
1,2.03,Card,24.0,28.85
1,0.8,Cash,6.5,6.566666666666666
1,2.78,Cash,13.5,8.666666666666666
1,0.9,Card,7.9,8.466666666666667
5,1.61,Card,12.1,11.316666666666666
1,1.8,Card,14.2,13.483333333333333
1,1.46,Card,17.7,19.916666666666668
1,4.51,Card,21.9,18.383333333333333
1,2.81,Card,15.6,14.433333333333334
1,1.9,Card,14.9,16.083333333333332
1,1.1,Card,7.9,5.333333333333333
1,1.1,Card,14.2,15.183333333333334
1,1.62,Card,10.0,7.75
1,1.4,Card,12.1,10.533333333333333
1,2.4,Card,14.2,14.683333333333334
2,1.8,Card,14.2,13.266666666666667
2,0.99,Cash,12.1,13.366666666666667
1,1.47,Card,11.4,10.6
1,1.33,Card,8.6,6.116666666666666
1,2.0,Card,11.4,9.516666666666667
1,0.8,Card,7.2,5.716666666666667
1,0.9,Card,8.6,7.0
1,1.78,Card,12.1,11.55
3,1.8,Card,10.0,7.233333333333333
1,2.07,Card,12.8,10.533333333333333
1,3.56,Cash,16.3,11.016666666666667
2,0.89,Card,7.9,6.85
1,1.05,Card,14.9,16.8
2,0.9,Cash,10.7,10.766666666666667
1,2.65,Card,16.3,13.483333333333333
1,0.94,Card,10.0,8.483333333333333
1,0.45,Cash,5.8,4.233333333333333
1,1.27,Card,17.7,20.916666666666668
1,1.87,Card,14.9,14.966666666666667
1,2.65,Cash,14.2,11.35
2,3.26,Cash,25.4,29.666666666666668
1,2.5,Card,14.9,12.566666666666666
1,2.5,Card,13.5,11.566666666666666
1,1.42,Card,9.3,7.233333333333333
1,0.8,Card,9.3,8.166666666666666
1,0.38,Cash,5.1,3.316666666666667
1,1.02,Card,15.6,18.116666666666667
2,4.26,Cash,22.6,22.616666666666667
1,1.03,Card,9.3,8.266666666666667
1,1.0,Card,7.9,8.933333333333334
1,1.52,Card,10.0,7.433333333333334
1,1.0,Card,7.9,6.483333333333333
2,3.94,Card,23.3,20.966666666666665
1,2.87,Card,17.7,16.533333333333335
1,2.01,Card,15.6,16.6
1,1.61,Card,17.7,20.9
1,0.86,Card,7.2,5.116666666666666
1,1.01,Card,7.9,6.433333333333334
1,1.01,Card,7.2,4.883333333333334
1,1.25,Cash,9.3,7.85
1,1.6,Card,13.5,13.9
1,3.18,Card,15.6,11.966666666666667
1,4.02,Card,19.1,11.683333333333334
1,1.72,Card,15.6,15.933333333333334
2,0.59,Card,10.0,10.45
2,0.9,Card,7.2,4.983333333333333
1,1.67,Card,18.4,21.616666666666667
1,1.23,Card,9.3,8.333333333333334
1,1.6,Card,8.6,6.4
1,1.6,Card,10.0,7.366666666666666
3,1.34,Card,9.3,6.583333333333333
1,2.84,Card,21.9,23.916666666666668
1,0.72,Card,8.6,8.0
1,1.37,Cash,11.4,10.75
1,0.59,Card,7.9,7.233333333333333
1,0.38,Cash,6.5,5.783333333333333
1,1.36,Card,8.6,6.166666666666667
1,3.12,Card,15.6,11.116666666666667
1,1.19,Card,9.3,8.583333333333334
3,1.2,Card,10.0,9.516666666666667
1,0.31,Card,4.4,1.8666666666666667
1,2.0,Card,11.4,9.683333333333334
1,1.08,Card,6.5,2.5833333333333335
1,1.0,Card,7.2,4.383333333333334
1,1.88,Cash,13.5,13.116666666666667
2,0.34,Cash,5.1,3.1166666666666667
1,0.84,Card,7.9,6.9
2,1.43,Card,11.4,10.933333333333334
1,0.79,Card,6.5,3.55
1,0.2,Cash,3.7,1.4833333333333334
1,2.45,Card,17.7,18.416666666666668
1,1.62,Card,10.7,9.933333333333334
2,3.73,Card,19.8,14.85
4,0.89,Cash,7.2,5.283333333333333
1,2.39,Card,16.3,15.9
1,0.3,Card,5.1,3.0166666666666666
4,0.47,Card,5.1,2.3333333333333335
1,1.25,Card,10.0,8.566666666666666
1,0.9,Card,6.5,3.316666666666667
1,1.7,Card,10.0,7.083333333333333
1,4.08,Card,21.9,18.166666666666668
2,0.8,Cash,9.3,9.166666666666666
1,0.49,Card,5.8,3.8666666666666667
1,0.71,Cash,12.1,13.35
1,0.88,Card,7.9,6.766666666666667
1,0.94,Cash,7.2,4.666666666666667
1,0.65,Card,5.8,3.8833333333333333
1,4.27,Card,27.5,27.233333333333334
1,2.08,Card,12.8,10.166666666666666
1,0.41,Cash,5.1,3.05
1,3.2,Card,21.2,28.133333333333333
1,1.52,Card,9.3,7.133333333333334
1,0.89,Card,7.9,6.416666666666667
3,1.76,Card,11.4,8.1
1,2.07,Card,14.2,13.166666666666666
1,0.56,Card,5.8,4.583333333333333
1,2.0,Card,13.5,14.133333333333333
1,1.9,Card,11.4,9.583333333333334
3,1.76,Card,12.1,10.783333333333333
1,2.37,Card,18.4,20.166666666666668
1,3.12,Card,18.4,18.033333333333335
1,2.39,Card,14.2,10.95
2,1.79,Card,10.7,7.333333333333333
1,4.09,Card,25.4,26.5
1,3.41,Cash,18.4,16.766666666666666
3,1.39,Card,17.0,19.466666666666665
5,4.15,Card,21.9,19.516666666666666
4,0.97,Card,8.6,7.733333333333333
1,0.81,Card,6.5,3.65
1,1.15,Card,8.6,6.2
1,1.34,Card,7.9,4.416666666666667
1,0.84,Cash,7.2,5.516666666666667
1,2.74,Card,14.9,11.266666666666667
1,1.73,Cash,16.3,18.133333333333333
1,0.6,Card,8.6,10.066666666666666
1,2.08,Card,18.4,19.283333333333335
1,1.04,Cash,7.9,6.033333333333333
1,0.71,Card,6.5,4.833333333333333
1,2.13,Cash,21.2,24.35
1,2.56,Card,12.8,8.983333333333333
1,1.1,Cash,11.4,11.616666666666667
1,1.6,Card,9.3,7.066666666666666
2,1.14,Card,9.3,7.816666666666666
1,3.43,Card,18.4,16.35
1,2.55,Card,22.6,23.55
1,2.6,Card,12.8,8.066666666666666
1,2.91,Card,21.2,21.166666666666668
1,1.83,Cash,10.7,8.25
1,2.16,Card,16.3,16.533333333333335
3,3.8,Cash,24.0,23.6
4,4.02,Card,22.6,18.516666666666666
1,1.92,Card,11.4,7.25
2,0.58,Card,10.0,9.816666666666666
1,0.5,Card,5.1,3.1
1,0.89,Card,7.9,6.316666666666666
1,1.7,Card,10.0,9.116666666666667
1,1.33,Card,9.3,6.95
1,1.57,Card,11.4,10.1
1,0.53,Card,5.1,2.3333333333333335
1,3.0,Card,17.7,21.316666666666666
1,2.91,Card,17.0,13.016666666666667
1,1.75,Card,11.4,8.883333333333333
3,1.18,Card,12.8,13.233333333333333
1,2.26,Card,19.1,22.05
1,2.45,Card,14.2,11.033333333333333
2,1.78,Card,16.3,17.833333333333332
1,0.3,Card,5.1,4.216666666666667
1,2.79,Card,15.6,13.216666666666667
2,1.2,Card,10.0,8.633333333333333
1,3.52,Card,21.9,19.816666666666666
1,0.93,Cash,7.2,6.083333333333333
1,0.96,Card,8.6,7.45
1,0.84,Card,7.2,5.333333333333333
1,1.9,Card,13.5,12.866666666666667
1,4.33,Card,21.9,16.55
1,0.66,Card,7.2,6.016666666666667
1,0.57,Card,7.9,7.383333333333334
2,1.13,Card,9.3,7.8
1,2.52,Card,24.0,27.75
1,0.7,Card,7.9,7.7
1,3.2,Card,17.0,14.25
2,3.1,Card,25.4,25.266666666666666
1,1.77,Card,12.8,11.7
1,2.18,Card,13.5,11.25
2,2.35,Card,17.0,16.916666666666668
5,2.66,Card,14.9,12.766666666666667
2,5.11,Card,26.8,21.583333333333332
2,2.0,Card,11.4,9.283333333333333
1,2.47,Card,21.9,24.166666666666668
2,2.5,Card,23.3,28.3
1,0.61,Card,5.1,1.75
1,0.58,Cash,5.8,4.133333333333334
3,1.3,Card,20.5,24.416666666666668
1,3.2,Card,19.8,16.933333333333334
1,0.2,Card,3.7,0.6
2,2.3,Cash,13.5,12.916666666666666
1,1.58,Card,15.6,16.7
1,3.19,Card,19.1,16.366666666666667
1,0.9,Card,7.9,8.933333333333334
1,1.3,Cash,14.9,15.5
2,0.6,Card,5.1,2.8333333333333335
2,1.78,Card,14.2,13.966666666666667
1,2.34,Card,12.1,8.383333333333333
1,2.3,Card,13.5,14.85
1,1.0,Cash,10.0,9.316666666666666
2,1.66,Card,11.4,10.333333333333334
1,1.6,Cash,10.0,10.483333333333333
1,1.63,Card,18.4,21.533333333333335
1,0.87,Cash,11.4,12.583333333333334
1,1.1,Card,7.9,6.116666666666666
1,2.89,Card,15.6,12.65
1,1.35,Cash,9.3,6.683333333333334
1,1.7,Cash,12.8,15.25
1,0.55,Cash,7.9,6.75
1,0.8,Card,10.0,9.766666666666667
3,4.0,Card,20.5,15.166666666666666
1,4.67,Card,29.6,29.533333333333335
1,0.75,Card,12.1,12.733333333333333
1,2.4,Card,18.4,17.65
1,1.6,Card,10.0,7.816666666666666
5,1.97,Card,14.9,14.666666666666666
1,1.01,Card,8.6,7.4
1,1.36,Card,10.0,8.816666666666666
1,0.82,Card,7.2,5.733333333333333
1,1.53,Cash,10.7,10.016666666666667
1,1.64,Card,17.7,19.55
1,1.6,Card,14.9,15.583333333333334
1,1.9,Card,17.0,21.566666666666666
1,0.15,Card,3.7,0.75
1,1.4,Card,11.4,12.15
1,0.9,Card,8.6,7.266666666666667
2,1.73,Card,12.1,11.666666666666666
1,1.42,Card,15.6,17.383333333333333
1,2.02,Cash,12.8,11.1
1,0.8,Card,6.5,3.566666666666667
1,2.3,Card,18.4,19.716666666666665
1,1.19,Card,9.3,7.116666666666666
1,0.82,Card,7.9,6.833333333333333
1,1.54,Card,10.7,8.5
5,1.87,Card,12.1,11.05
1,1.31,Card,10.0,7.683333333333334
1,2.9,Card,16.3,16.416666666666668
1,0.85,Card,5.8,2.05
1,1.78,Cash,12.1,10.016666666666667
3,3.59,Card,20.5,16.466666666666665
1,1.5,Card,12.1,11.133333333333333
1,1.56,Card,10.0,8.65
3,0.72,Card,5.8,2.8
3,0.72,Card,6.5,5.283333333333333
2,1.23,Card,7.9,5.25
1,1.0,Card,7.9,6.416666666666667
2,0.2,Card,3.7,1.2333333333333334
2,3.73,Card,19.8,17.283333333333335
1,2.66,Card,15.6,12.8
1,1.68,Card,11.4,8.983333333333333
2,0.38,Cash,7.9,7.1
1,0.5,Card,6.5,4.75
4,2.5,Card,16.3,16.066666666666666
1,1.22,Card,9.3,7.033333333333333
1,1.31,Card,16.3,18.316666666666666
2,1.0,Card,10.0,9.516666666666667
1,2.34,Card,13.5,11.083333333333334
1,0.4,Card,7.2,6.816666666666666
1,1.47,Cash,11.4,10.0
1,0.95,Card,6.5,3.4166666666666665
1,2.75,Card,16.3,16.2
1,3.01,Card,25.4,28.883333333333333
1,0.22,Cash,9.1,3.183333333333333
1,3.54,Card,24.7,26.083333333333332
3,2.92,Card,17.0,14.833333333333334
1,0.72,Card,5.8,3.566666666666667
5,0.91,Card,9.3,7.616666666666666
1,0.33,Card,6.5,4.816666666666666
1,0.2,Cash,4.4,2.2666666666666666
1,1.3,Card,8.6,8.1
2,0.78,Card,7.9,6.583333333333333
1,2.83,Card,19.1,20.566666666666666
1,0.8,Card,7.2,5.383333333333334
1,1.8,Card,14.9,20.083333333333332
1,0.47,Card,5.1,2.783333333333333
1,2.7,Card,14.9,15.883333333333333
1,1.9,Card,12.1,9.15
1,2.81,Card,13.5,8.2
1,1.8,Card,12.1,9.85
2,1.3,Card,7.9,4.433333333333334
1,1.02,Card,8.6,6.766666666666667
1,1.0,Cash,10.0,9.283333333333333
1,2.22,Card,11.4,6.55
1,1.39,Card,12.1,11.666666666666666
1,2.51,Card,14.2,11.566666666666666
1,0.6,Card,6.5,6.516666666666667
1,4.59,Card,22.6,18.5
2,1.62,Card,19.8,22.85
1,0.4,Card,6.5,4.316666666666666
1,1.4,Card,10.7,12.533333333333333
2,2.5,Card,17.7,16.9
1,1.8,Card,12.8,11.283333333333333
1,1.3,Card,12.1,13.85
1,1.23,Card,11.4,10.466666666666667
1,2.8,Card,21.2,29.266666666666666
1,3.25,Card,26.1,28.483333333333334
1,4.28,Card,20.5,16.283333333333335
2,4.6,Card,25.4,20.05
1,0.7,Card,8.6,7.883333333333334
1,0.77,Card,7.9,7.483333333333333
2,0.54,Card,7.2,6.533333333333333
1,1.3,Cash,10.0,9.233333333333333
1,1.5,Cash,10.0,8.516666666666667
1,1.73,Cash,13.5,13.583333333333334
2,1.0,Card,9.3,7.416666666666667
1,2.41,Card,16.3,15.65
2,4.19,Card,24.0,22.8
1,3.88,Card,21.2,18.4
1,1.5,Card,12.1,12.283333333333333
1,0.96,Card,9.3,8.15
1,1.26,Card,10.7,10.65
1,0.86,Card,12.8,13.65
2,0.7,Card,7.2,4.9
1,2.59,Card,22.6,26.533333333333335
1,1.34,Card,10.0,8.316666666666666
1,2.09,Card,14.2,12.716666666666667
1,2.7,Card,18.4,16.766666666666666
1,3.71,Card,20.5,16.433333333333334
4,1.26,Cash,10.7,9.383333333333333
2,2.13,Card,12.8,10.683333333333334
1,4.73,Card,19.8,7.45
1,1.14,Card,8.6,7.15
1,1.0,Cash,6.5,12.533333333333333
1,2.3,Card,21.9,24.883333333333333
1,1.8,Card,11.4,11.483333333333333
1,0.52,Cash,5.8,4.25
1,1.47,Cash,11.4,10.683333333333334
2,1.7,Card,12.1,11.033333333333333
1,1.43,Card,10.0,9.566666666666666
1,2.77,Card,15.6,14.416666666666666
1,3.47,Card,17.0,10.766666666666667
1,1.56,Card,10.0,9.4
1,1.2,Cash,9.3,8.283333333333333
2,1.33,Card,7.9,4.3
1,0.69,Card,6.5,3.966666666666667
1,0.88,Card,11.4,11.65
1,1.7,Cash,10.0,6.916666666666667
1,1.45,Cash,12.8,12.783333333333333
2,0.65,Card,7.2,5.366666666666666
1,1.8,Card,12.8,11.166666666666666
1,1.29,Card,10.0,8.333333333333334
1,1.63,Card,9.3,7.016666666666667
2,1.0,Card,10.0,9.583333333333334
1,4.2,Card,22.6,20.333333333333332
1,1.3,Cash,12.8,16.45
1,4.34,Card,28.2,29.333333333333332
1,3.3,Card,19.1,16.7
2,2.45,Card,13.5,10.35
2,0.51,Card,5.8,3.8
5,1.1,Card,7.9,5.4
1,1.94,Card,14.9,14.683333333333334
1,1.3,Card,13.5,14.866666666666667
1,1.09,Cash,10.0,9.783333333333333
2,2.0,Card,12.1,9.033333333333333
1,0.72,Card,8.6,8.133333333333333
1,1.97,Card,14.9,14.5
1,2.34,Card,12.1,8.5
3,4.02,Card,25.4,26.766666666666666
3,1.09,Cash,11.4,11.8
1,0.84,Card,8.6,7.533333333333333
1,1.3,Card,15.6,18.133333333333333
1,1.02,Card,8.6,6.783333333333333
1,0.5,Cash,7.9,7.483333333333333
1,3.8,Card,20.5,21.116666666666667
1,3.4,Cash,17.7,13.666666666666666
3,1.7,Cash,19.1,20.383333333333333
3,0.6,Card,5.8,3.3
1,1.59,Card,12.8,12.7
1,1.5,Card,14.2,14.783333333333333
5,1.81,Card,11.4,9.25
2,1.3,Cash,12.1,15.616666666666667
1,0.42,Card,5.1,3.1
5,1.14,Card,9.3,8.133333333333333
1,1.86,Card,17.0,18.1
1,1.46,Card,12.8,12.8
1,0.51,Card,7.2,5.333333333333333
1,1.39,Card,9.3,6.483333333333333
2,0.57,Card,6.5,4.783333333333333
1,0.6,Card,7.2,5.883333333333334
1,3.47,Cash,18.4,13.25
1,0.61,Card,6.5,4.65
1,2.2,Card,11.4,9.016666666666667
1,0.87,Card,12.8,14.45
2,2.54,Card,21.9,23.916666666666668
1,1.34,Cash,7.9,4.383333333333334
1,2.48,Card,12.1,7.716666666666667
1,0.96,Cash,10.7,10.95
1,1.07,Card,9.3,7.066666666666666
1,1.95,Card,12.1,10.683333333333334
1,1.67,Card,14.2,13.666666666666666
1,0.7,Card,7.2,4.933333333333334
1,0.63,Card,5.1,2.4833333333333334
1,0.7,Card,6.5,6.8
1,1.3,Card,10.7,8.866666666666667
1,0.6,Card,5.1,3.35
2,1.9,Cash,12.1,10.966666666666667
1,1.6,Card,13.5,14.35
1,1.5,Card,7.9,8.416666666666666
1,3.57,Card,19.1,14.9
2,3.46,Card,17.7,14.3
1,0.68,Cash,10.0,18.083333333333332
1,2.9,Card,17.7,15.6
1,1.9,Card,15.6,16.416666666666668
1,1.9,Card,11.4,9.183333333333334
1,0.5,Card,5.8,3.5833333333333335
1,1.8,Card,14.2,14.183333333333334
2,1.69,Card,11.4,9.583333333333334
1,3.0,Cash,13.5,7.216666666666667
1,1.08,Card,8.6,6.233333333333333
1,0.7,Card,5.8,3.9166666666666665
2,1.7,Card,10.7,8.866666666666667
1,1.0,Card,10.0,10.283333333333333
3,0.85,Cash,7.9,6.15
1,3.79,Card,20.5,15.416666666666666
3,1.2,Card,9.3,7.733333333333333
1,0.65,Card,5.8,3.216666666666667
1,2.38,Card,17.7,17.766666666666666
1,0.83,Card,9.3,8.683333333333334
5,0.98,Card,7.9,5.766666666666667
2,2.36,Cash,13.5,12.45
1,2.02,Card,14.2,12.866666666666667
1,2.43,Card,14.9,13.933333333333334
1,4.59,Card,24.0,20.616666666666667
1,2.39,Card,14.9,12.35
1,1.01,Card,7.9,5.7
1,0.5,Card,5.1,3.1166666666666667
1,0.93,Card,15.6,18.033333333333335
4,0.7,Card,9.3,7.916666666666667
1,1.0,Card,8.6,6.233333333333333
1,1.54,Card,12.1,11.45
2,0.81,Card,6.5,4.45
1,0.62,Card,5.8,3.6666666666666665
1,2.77,Card,19.8,20.016666666666666
1,0.45,Card,4.4,1.5
1,1.7,Card,10.7,8.366666666666667
1,3.9,Cash,20.5,17.283333333333335
1,3.4,Card,15.6,11.083333333333334
1,2.1,Card,14.2,12.533333333333333
1,0.47,Cash,5.1,2.95
2,4.1,Card,26.1,27.2
1,0.7,Card,7.2,5.85
1,4.42,Cash,21.2,16.7
2,1.92,Cash,14.9,14.883333333333333
1,0.68,Card,7.2,6.1
1,3.47,Card,19.8,16.483333333333334
1,1.3,Cash,11.4,12.6
1,2.3,Card,17.7,19.933333333333334
1,1.99,Cash,12.8,11.266666666666667
2,2.2,Card,12.8,7.7
2,0.75,Cash,9.3,9.316666666666666
2,1.01,Card,8.6,7.083333333333333
4,1.0,Cash,7.9,7.883333333333334
2,3.0,Card,17.7,16.083333333333332
3,0.83,Card,10.0,9.766666666666667
2,2.62,Card,18.4,18.933333333333334
2,0.68,Card,5.8,3.55
1,3.74,Card,18.4,11.816666666666666
1,4.7,Cash,19.1,9.066666666666666
2,1.5,Card,12.1,11.25
1,1.59,Card,10.0,6.916666666666667
2,1.02,Card,8.6,7.3
1,1.3,Cash,8.6,7.983333333333333
1,2.04,Card,17.0,18.633333333333333
1,2.2,Card,16.3,21.0
1,1.7,Cash,9.3,4.483333333333333
1,4.8,Card,25.4,21.4
1,0.8,Card,10.7,10.366666666666667
1,1.07,Card,9.3,8.116666666666667
5,0.71,Card,8.6,7.816666666666666
1,1.63,Card,11.4,8.783333333333333
1,0.68,Card,6.5,4.316666666666666
1,0.63,Card,7.2,5.6
1,1.45,Card,8.6,5.983333333333333
1,1.81,Cash,14.2,13.566666666666666
1,1.3,Card,8.6,7.533333333333333
1,0.52,Cash,5.1,2.95
1,1.49,Card,12.1,12.4
1,1.41,Card,14.2,15.933333333333334
1,0.92,Card,5.8,3.033333333333333
1,0.7,Card,5.8,3.433333333333333
1,1.54,Card,9.3,6.483333333333333
5,2.17,Card,14.2,13.116666666666667
1,1.2,Cash,10.0,10.15
1,3.23,Card,21.9,24.216666666666665
1,1.3,Card,10.7,9.633333333333333
1,1.1,Cash,8.6,6.716666666666667
1,0.39,Cash,7.2,10.916666666666666
1,2.97,Cash,25.4,29.7
2,0.52,Cash,7.9,7.716666666666667
1,0.53,Card,5.1,3.4
1,1.03,Card,7.2,4.233333333333333
1,2.81,Card,14.2,10.233333333333333
1,1.5,Card,10.0,7.55
